EmployeeID,JobID,CompensationID,WorkScheduleID,LegalComplianceID,OrganizationalID,HireDate,EndDate,EmployeeStatus,LeaveBalance,AttendanceRecords,EngagementScores,ExitInterviewNotes
1895,1895,1895,1895,1895,1895,2022-05-30,2022-06-10,Terminated,5,251,3,
1896,1896,1896,1896,1896,1896,2023-11-15,,On Leave,26,211,8,
1897,1897,1897,1897,1897,1897,2022-11-21,,Terminated,20,225,1,
1898,1898,1898,1898,1898,1898,2023-11-14,,On Leave,2,227,6,
1899,1899,1899,1899,1899,1899,2022-02-17,2022-10-23,Active,2,224,9,
1900,1900,1900,1900,1900,1900,2023-01-27,,On Leave,16,236,8,
1901,1901,1901,1901,1901,1901,2020-08-18,,Terminated,22,250,6,
1902,1902,1902,1902,1902,1902,2023-11-20,,Active,7,227,9,Strategy past choose sport year management responsibility head study.
1903,1903,1903,1903,1903,1903,2020-08-20,,Active,23,257,7,
1904,1904,1904,1904,1904,1904,2020-05-06,,Terminated,26,254,4,
1905,1905,1905,1905,1905,1905,2022-03-02,,On Leave,8,202,7,
1906,1906,1906,1906,1906,1906,2022-04-14,,Terminated,12,238,1,
1907,1907,1907,1907,1907,1907,2023-04-06,,Terminated,25,201,4,
1908,1908,1908,1908,1908,1908,2020-08-10,,On Leave,28,214,4,
1909,1909,1909,1909,1909,1909,2024-01-22,2021-12-26,On Leave,4,244,2,
1910,1910,1910,1910,1910,1910,2023-01-03,2024-07-21,On Leave,5,222,4,
1911,1911,1911,1911,1911,1911,2023-11-21,,Terminated,28,214,9,
1912,1912,1912,1912,1912,1912,2024-03-05,,Terminated,10,258,4,
1913,1913,1913,1913,1913,1913,2023-10-20,,Terminated,2,219,1,
1914,1914,1914,1914,1914,1914,2024-02-17,,Active,20,249,4,
1915,1915,1915,1915,1915,1915,2023-10-29,,Active,18,222,2,
1916,1916,1916,1916,1916,1916,2023-03-30,,Terminated,13,258,4,
1917,1917,1917,1917,1917,1917,2021-04-20,,On Leave,18,236,9,
1918,1918,1918,1918,1918,1918,2022-11-09,,Terminated,6,209,2,
1919,1919,1919,1919,1919,1919,2023-07-10,,Terminated,24,221,5,
1920,1920,1920,1920,1920,1920,2020-02-25,,Terminated,1,210,4,
1921,1921,1921,1921,1921,1921,2021-11-07,,On Leave,12,209,8,
1922,1922,1922,1922,1922,1922,2020-07-25,,On Leave,22,219,7,
1923,1923,1923,1923,1923,1923,2022-07-20,,Active,4,209,8,
1924,1924,1924,1924,1924,1924,2021-02-20,,Terminated,3,236,1,
1925,1925,1925,1925,1925,1925,2023-02-02,,Terminated,3,230,1,
1926,1926,1926,1926,1926,1926,2023-07-30,2022-01-28,Active,29,219,7,
1927,1927,1927,1927,1927,1927,2021-03-09,,Active,7,259,4,
1928,1928,1928,1928,1928,1928,2024-02-06,,Terminated,19,244,2,
1929,1929,1929,1929,1929,1929,2020-06-22,,Active,15,234,4,
1930,1930,1930,1930,1930,1930,2021-07-06,,Active,1,251,7,
1931,1931,1931,1931,1931,1931,2023-09-18,,Active,12,210,8,
1932,1932,1932,1932,1932,1932,2020-12-23,,Terminated,21,221,1,
1933,1933,1933,1933,1933,1933,2022-03-21,,On Leave,29,210,3,
1934,1934,1934,1934,1934,1934,2024-05-06,,Active,11,241,3,Traditional deep account high drive away mean president as.
1935,1935,1935,1935,1935,1935,2023-08-20,,Active,19,200,1,Message fire individual thank through ball spring.
1936,1936,1936,1936,1936,1936,2024-06-27,,On Leave,23,249,3,
1937,1937,1937,1937,1937,1937,2020-12-03,,Terminated,18,211,8,
1938,1938,1938,1938,1938,1938,2024-07-12,,Terminated,23,211,1,
1939,1939,1939,1939,1939,1939,2022-11-16,,Active,27,256,1,
1940,1940,1940,1940,1940,1940,2022-08-17,,Active,29,225,7,Win maybe participant military throughout tonight.
1941,1941,1941,1941,1941,1941,2024-01-11,,On Leave,17,208,5,
1942,1942,1942,1942,1942,1942,2024-07-19,,Terminated,8,203,5,
1943,1943,1943,1943,1943,1943,2024-04-01,,Active,26,259,7,
1944,1944,1944,1944,1944,1944,2021-12-13,,Active,26,213,7,
1945,1945,1945,1945,1945,1945,2020-07-07,,On Leave,16,211,9,
1946,1946,1946,1946,1946,1946,2022-09-26,,Active,1,213,6,
1947,1947,1947,1947,1947,1947,2022-09-17,,On Leave,17,231,4,
1948,1948,1948,1948,1948,1948,2021-04-30,,On Leave,4,253,3,
1949,1949,1949,1949,1949,1949,2023-07-26,,Terminated,26,259,7,
1950,1950,1950,1950,1950,1950,2020-07-01,2023-10-08,On Leave,7,213,8,
1951,1951,1951,1951,1951,1951,2021-01-09,,Terminated,10,222,2,
1952,1952,1952,1952,1952,1952,2023-03-15,,Active,11,209,5,
1953,1953,1953,1953,1953,1953,2020-01-13,,Terminated,19,247,7,
1954,1954,1954,1954,1954,1954,2023-06-20,2022-12-07,Terminated,28,242,4,
1955,1955,1955,1955,1955,1955,2023-08-18,2022-02-05,On Leave,19,210,1,
1956,1956,1956,1956,1956,1956,2020-10-18,,Terminated,6,221,4,
1957,1957,1957,1957,1957,1957,2020-08-28,,Active,4,237,8,
1958,1958,1958,1958,1958,1958,2023-11-01,,On Leave,12,252,7,
1959,1959,1959,1959,1959,1959,2022-10-19,,Active,10,212,2,
1960,1960,1960,1960,1960,1960,2020-01-22,2023-03-07,On Leave,29,237,3,
1961,1961,1961,1961,1961,1961,2023-10-29,,Terminated,13,233,7,
1962,1962,1962,1962,1962,1962,2024-05-09,,On Leave,1,250,1,
1963,1963,1963,1963,1963,1963,2021-02-27,,Terminated,13,203,4,
1964,1964,1964,1964,1964,1964,2022-06-13,,On Leave,2,200,9,
1965,1965,1965,1965,1965,1965,2022-07-08,,On Leave,27,250,3,
1966,1966,1966,1966,1966,1966,2020-08-12,,Terminated,27,245,4,
1967,1967,1967,1967,1967,1967,2023-02-06,2021-01-10,Active,10,228,8,
1968,1968,1968,1968,1968,1968,2021-04-11,,Terminated,15,245,8,
1969,1969,1969,1969,1969,1969,2021-12-10,,Active,20,211,4,
1970,1970,1970,1970,1970,1970,2024-06-19,,Terminated,6,235,3,
1971,1971,1971,1971,1971,1971,2023-11-09,,On Leave,23,233,8,For nearly commercial ok poor voice.
1972,1972,1972,1972,1972,1972,2022-12-09,,On Leave,12,224,1,
1973,1973,1973,1973,1973,1973,2022-08-18,,On Leave,0,252,2,
1974,1974,1974,1974,1974,1974,2022-02-05,2020-05-16,On Leave,11,254,4,
1975,1975,1975,1975,1975,1975,2023-03-13,,On Leave,8,228,8,
1976,1976,1976,1976,1976,1976,2023-09-18,,Active,9,233,4,
1977,1977,1977,1977,1977,1977,2023-02-06,,On Leave,26,237,9,School production interesting win score cover within garden.
1978,1978,1978,1978,1978,1978,2023-03-26,,Terminated,22,246,9,
1979,1979,1979,1979,1979,1979,2021-11-22,,Active,10,202,1,Shoulder others majority own institution both edge alone involve successful.
1980,1980,1980,1980,1980,1980,2024-05-29,,On Leave,14,242,2,
1981,1981,1981,1981,1981,1981,2023-04-22,,Terminated,0,235,6,Evidence shoulder who large security green drive foot bag public important.
1982,1982,1982,1982,1982,1982,2022-08-07,2024-02-09,Active,1,238,7,
1983,1983,1983,1983,1983,1983,2024-02-14,2023-11-27,On Leave,22,213,5,
1984,1984,1984,1984,1984,1984,2023-12-06,2021-10-24,Active,6,251,5,
1985,1985,1985,1985,1985,1985,2023-10-19,,Active,13,242,1,
1986,1986,1986,1986,1986,1986,2023-03-13,,Active,16,211,4,
1987,1987,1987,1987,1987,1987,2020-02-22,,On Leave,15,205,6,Bed plant quite their build hear western.
1988,1988,1988,1988,1988,1988,2023-02-24,,On Leave,6,230,4,
1989,1989,1989,1989,1989,1989,2020-07-18,,Active,15,243,3,
1990,1990,1990,1990,1990,1990,2022-06-24,,On Leave,4,205,6,
1991,1991,1991,1991,1991,1991,2020-12-03,,Active,8,218,5,
1992,1992,1992,1992,1992,1992,2021-08-27,,On Leave,21,230,6,
1993,1993,1993,1993,1993,1993,2021-06-28,,Terminated,20,222,1,
1994,1994,1994,1994,1994,1994,2021-08-17,,Active,20,246,8,
1995,1995,1995,1995,1995,1995,2023-11-29,,Terminated,11,204,1,
1996,1996,1996,1996,1996,1996,2021-11-22,2022-06-12,Active,12,206,2,
1997,1997,1997,1997,1997,1997,2023-02-20,,Terminated,1,240,1,
1998,1998,1998,1998,1998,1998,2024-03-03,,On Leave,6,228,2,
1999,1999,1999,1999,1999,1999,2023-08-20,,On Leave,23,259,9,
2000,2000,2000,2000,2000,2000,2021-05-13,2020-02-27,On Leave,14,255,7,Common issue drug my price hit although almost.
